listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
18658403,10/1/2025,17,14,0.452,469,28.6,33.5,27,10,2,1868,1595,26156
18658403,11/1/2025,2,28,0.933,870,31,31.1,1,31,2,1734,1729,48520
18658403,12/1/2025,18,13,0.419,333,27.7,25.6,1,3,2,1428,1545,18571
18567868,1/1/2025,11,20,0.645,426,21.3,21.3,29,3,3,1230,1230,24595
18567868,2/1/2025,14,14,0.5,297,21.2,21.2,12,7,3,1239,1239,17351
18567868,3/1/2025,30,1,0.032,23,22.3,23,1,1,3,1333,1292,1333
18567868,4/1/2025,26,4,0.133,90,21.9,22.5,1,1,3,1288,1254,5152
18567868,5/1/2025,29,2,0.065,45,24.2,22.5,1,1,3,1257,1352,2515
18567868,6/1/2025,20,10,0.333,256,25.6,25.6,2,5,3,1428,1428,14277
18567868,7/1/2025,30,1,0.032,30,24.1,30,1,1,3,1673,1344,1673
18567868,8/1/2025,24,7,0.226,136,20.2,19.4,4,3,3,1082,1127,7585
18567868,9/1/2025,14,16,0.533,335,21.7,20.9,18,8,3,1166,1210,18683
18567868,10/1/2025,30,1,0.032,19,18.7,19,1,1,3,1060,1043,1060
18567868,11/1/2025,24,6,0.2,112,18.8,18.7,1,1,3,1043,1048,6246
18567868,12/1/2025,31,0,0,0,18.9,,,,3,,1054,0
21988311,1/1/2025,31,0,0,0,23.2,,,,3,,1339,0
21988311,2/1/2025,13,15,0.536,339,22.9,22.6,175,10,3,1320,1338,19805
21988311,3/1/2025,6,25,0.806,585,23.6,23.4,,,5,1356,1367,33895
21988311,4/1/2025,19,11,0.367,271,24.4,24.6,69,13,5,1408,1397,15512
21988311,5/1/2025,7,24,0.774,587,24.5,24.5,5,7,5,1369,1369,32806
21988311,6/1/2025,18,12,0.4,291,24.5,24.2,1,6,5,1350,1366,16229
21988311,7/1/2025,0,31,1,771,24.9,24.9,10,31,5,1389,1389,42999
21988311,8/1/2025,16,15,0.484,309,21.3,20.6,54,15,5,1149,1188,17233
21988311,9/1/2025,0,30,1,640,21.3,21.3,52,36,5,1188,1188,35693
21988311,10/1/2025,1,30,0.968,616,20.5,20.5,29,21,5,1143,1143,34354
21988311,11/1/2025,6,24,0.8,481,20,20,86,25,4,1115,1115,26825
21988311,12/1/2025,6,25,0.806,498,19.8,19.9,117,36,5,1110,1104,27773
23672905,1/1/2025,21,10,0.323,320,31.9,32,,,3,1848,1842,18475
23672905,2/1/2025,28,0,0,0,31,,,,3,,1811,0
23672905,3/1/2025,31,0,0,0,32.4,,,,3,,1877,0
23672905,4/1/2025,18,12,0.4,402,33.3,33.5,28,6,3,1918,1906,23010
23672905,5/1/2025,15,16,0.516,528,33.2,33,26,14,3,1844,1855,29509
23672905,6/1/2025,2,28,0.933,943,33.7,33.7,,,3,1879,1879,52591
23672905,7/1/2025,1,30,0.968,1029,34.3,34.3,141,31,3,1913,1913,57387
23672905,8/1/2025,11,20,0.645,649,31.8,32.5,5,7,3,1813,1773,36195
23672905,9/1/2025,11,19,0.633,581,30.6,30.6,10,5,3,1707,1707,32402
23672905,10/1/2025,17,14,0.452,450,32.2,32.1,16,4,3,1790,1796,25097
23672905,11/1/2025,2,28,0.933,912,32.5,32.6,48,9,3,1818,1813,50862
23672905,12/1/2025,7,24,0.774,770,32,32.1,69,23,3,1790,1785,42943
23052704,1/1/2025,0,31,1,1027,33.1,33.1,199,5,1,1911,1911,59293
23052704,2/1/2025,26,2,0.071,61,37,30.5,14,2,1,1782,2162,3564
23052704,3/1/2025,28,3,0.097,127,43.1,42.3,100,3,1,2451,2497,7358
23052704,4/1/2025,15,15,0.5,479,31.6,31.9,21,3,1,1826,1809,27418
23052704,5/1/2025,31,0,0,0,46.6,,,,1,,2604,0
23052704,6/1/2025,27,3,0.1,157,52.3,52.3,2,3,1,2917,2917,8756
23052704,7/1/2025,31,0,0,0,48.6,,,,1,,2710,0
23052704,8/1/2025,26,5,0.161,211,46,42.2,1,5,1,2353,2565,11767
23052704,9/1/2025,30,0,0,0,44.7,,,,1,,2493,0
23052704,10/1/2025,31,0,0,0,46.1,,,,1,,2571,0
23052704,11/1/2025,26,4,0.133,179,46.3,44.8,92,4,1,2498,2582,9983
23052704,12/1/2025,30,1,0.032,46,43.8,46,23,1,1,2565,2443,2565
28303574,1/1/2025,20,11,0.355,461,41.5,41.9,23,3,5,2419,2396,26616
28303574,2/1/2025,28,0,0,0,41.4,,,,7,,2419,0
28303574,3/1/2025,31,0,0,0,37.7,,,,7,,2184,0
28303574,4/1/2025,30,0,0,0,38.5,,,,15,,2204,0
28303574,5/1/2025,31,0,0,0,37.8,,,,15,,2113,0
28303574,6/1/2025,30,0,0,0,35.7,,,,17,,1991,0
28303574,7/1/2025,31,0,0,0,35.9,,,,27,,2002,0
28303574,8/1/2025,31,0,0,0,31.1,,,,10,,1734,0
28303574,9/1/2025,30,0,0,0,30.5,,,,10,,1701,0
28303574,10/1/2025,31,0,0,0,30.4,,,,15,,1695,0
28303574,11/1/2025,30,0,0,0,30.6,,,,15,,1707,0
28303574,12/1/2025,26,5,0.161,155,30.8,31,2,2,45,1729,1718,8644
28976665,1/1/2025,28,3,0.097,81,32.7,27,,,3,1559,1888,4676
28976665,2/1/2025,4,24,0.857,647,27.1,27,49,26,3,1577,1583,37798
28976665,3/1/2025,29,2,0.065,53,27.8,26.5,,,3,1535,1611,3071
28976665,4/1/2025,15,15,0.5,411,27.7,27.4,23,6,3,1568,1586,23526
28976665,5/1/2025,26,5,0.161,138,27.7,27.6,,,3,1543,1548,7713
28976665,6/1/2025,30,0,0,0,30.7,,,,3,,1712,0
28976665,7/1/2025,28,3,0.097,89,29.7,29.7,92,3,3,1656,1656,4964
28976665,8/1/2025,22,9,0.29,257,28.5,28.6,21,3,3,1595,1589,14333
28976665,9/1/2025,29,1,0.033,28,26.5,28,,,3,1562,1478,1562
28976665,10/1/2025,18,13,0.419,341,27.3,26.2,20,6,3,1461,1523,19018
28976665,11/1/2025,2,28,0.933,734,26.2,26.2,32,13,3,1461,1461,40935
28976665,12/1/2025,19,12,0.387,317,25.9,26.4,113,9,3,1472,1444,17679
26308939,1/1/2025,0,31,1,947,30.5,30.5,96,57,5,1761,1761,54675
26308939,2/1/2025,1,27,0.964,793,29.4,29.4,28,1,5,1718,1718,46328
26308939,3/1/2025,15,16,0.516,488,30.6,30.5,1,5,5,1767,1773,28275
26308939,4/1/2025,30,0,0,0,30.6,,,,5,,1752,0
26308939,5/1/2025,31,0,0,0,31.3,,,,5,,1749,0
26308939,6/1/2025,30,0,0,0,33,,,,5,,1840,0
26308939,7/1/2025,31,0,0,0,30.6,,,,5,,1707,0
26308939,8/1/2025,31,0,0,0,30,,,,5,,1673,0
26308939,9/1/2025,26,4,0.133,117,29.2,29.2,38,4,5,1628,1628,6525
26308939,10/1/2025,30,1,0.032,26,28.7,26,1,1,5,1450,1601,1450
26308939,11/1/2025,30,0,0,0,27.7,,,,5,,1545,0
26308939,12/1/2025,31,0,0,0,27.8,,,,5,,1550,0
1596348,1/1/2025,10,21,0.677,2925,138.8,139.3,26,3,1,8042,8014,168873
1596348,2/1/2025,4,24,0.857,3382,140.3,140.9,26,2,1,8232,8196,197580
1596348,3/1/2025,15,16,0.516,2346,148,146.6,28,2,1,8494,8575,135928
1596348,4/1/2025,16,14,0.467,2244,157.9,160.3,46,4,1,9176,9038,128446
1596348,5/1/2025,4,27,0.871,4151,158,153.7,61,12,1,8590,8830,231991
1596348,6/1/2025,8,22,0.733,2959,133.7,134.5,21,4,1,7501,7456,165024
1596348,7/1/2025,14,17,0.548,1806,108.3,106.2,38,3,2,5923,6040,100721
1596348,8/1/2025,6,25,0.806,3455,136.2,138.2,52,4,2,7707,7596,192686
1596348,9/1/2025,0,30,1,3508,116.9,116.9,121,10,2,6520,6520,195641
1596348,10/1/2025,4,27,0.871,3323,124.5,123.1,102,6,2,6865,6943,185324
1596348,11/1/2025,2,28,0.933,3373,119.3,120.5,65,5,2,6720,6653,188112
1596348,12/1/2025,20,11,0.355,1694,143.5,154,115,10,2,8589,8003,94474
22933798,1/1/2025,23,8,0.258,333,36.7,41.6,10,2,1,2402,2119,19226
22933798,2/1/2025,15,13,0.464,283,21.4,21.8,5,4,1,1274,1250,16533
22933798,3/1/2025,14,17,0.548,374,21.8,22,8,4,1,1275,1263,21670
22933798,4/1/2025,19,11,0.367,239,21.8,21.7,9,3,1,1242,1248,13680
22933798,5/1/2025,18,13,0.419,282,22.8,21.7,18,4,1,1213,1274,15760
22933798,6/1/2025,27,3,0.1,62,26.1,20.7,,,1,1154,1456,3458
22933798,7/1/2025,29,2,0.065,44,24.2,22,5,1,1,1227,1350,2454
22933798,8/1/2025,24,7,0.226,158,22.1,22.6,2,6,1,1260,1233,8812
22933798,9/1/2025,30,0,0,0,24.7,,,,1,,1378,0
22933798,10/1/2025,25,6,0.194,160,25.3,26.7,3,3,1,1489,1411,8923
22933798,11/1/2025,30,0,0,0,23.3,,,,1,,1299,0
22933798,12/1/2025,24,7,0.226,164,23.5,23.4,1,4,1,1305,1311,9146
20179631,1/1/2025,28,3,0.097,117,38.6,39,1,3,3,2252,2229,6755
20179631,2/1/2025,8,20,0.714,470,23.5,23.5,45,20,3,1373,1373,27458
20179631,3/1/2025,24,7,0.226,149,23,21.3,1,7,3,1234,1333,8633
20179631,4/1/2025,22,8,0.267,200,24.3,25,1,4,5,1431,1391,11448
20179631,5/1/2025,9,22,0.71,518,23.7,23.5,67,11,5,1313,1325,28950
20179631,6/1/2025,4,26,0.867,827,30.7,31.8,7,16,4,1773,1712,46122
20179631,7/1/2025,1,30,0.968,651,21.7,21.7,18,8,5,1210,1210,36306
20179631,8/1/2025,13,18,0.581,393,22,21.8,52,37,5,1216,1227,21918
20179631,9/1/2025,1,29,0.967,602,20.7,20.8,8,9,5,1160,1154,33574
20179631,10/1/2025,21,10,0.323,205,20.6,20.5,1,3,5,1143,1149,11433
20179631,11/1/2025,12,18,0.6,364,20.3,20.2,20,6,5,1127,1132,20300
20179631,12/1/2025,16,15,0.484,296,19.5,19.7,1,6,5,1099,1088,16508
27068143,1/1/2025,14,17,0.548,795,48.3,46.8,17,2,1,2702,2789,45899
27068143,2/1/2025,15,13,0.464,612,46.8,47.1,17,3,1,2752,2734,35754
27068143,3/1/2025,21,10,0.323,472,46.8,47.2,11,1,1,2735,2712,27348
27068143,4/1/2025,20,10,0.333,469,46.9,46.9,8,3,1,2685,2685,26845
27068143,5/1/2025,12,19,0.613,1038,52.1,54.6,7,4,1,3051,2912,58012
27068143,6/1/2025,16,14,0.467,761,58.1,54.4,3,2,1,3034,3240,42441
27068143,7/1/2025,22,9,0.29,459,52.4,51,3,3,1,2844,2922,25598
27068143,8/1/2025,29,2,0.065,104,50.6,52,,,1,2900,2822,5800
27068143,9/1/2025,8,22,0.733,1095,48.2,49.8,95,22,1,2777,2688,61068
27068143,10/1/2025,31,0,0,0,46.6,,,,1,,2599,0
27068143,11/1/2025,30,0,0,0,45.8,,,,1,,2554,0
27068143,12/1/2025,31,0,0,0,43.5,,,,1,,2426,0
26697038,1/1/2025,1,30,0.968,674,22.5,22.5,42,9,7,1299,1299,38913
26697038,2/1/2025,0,28,1,601,21.5,21.5,5,11,7,1256,1256,35111
26697038,3/1/2025,8,23,0.742,515,22.3,22.4,6,11,7,1298,1292,29839
26697038,4/1/2025,3,27,0.9,603,22.3,22.3,43,5,7,1276,1276,34516
26697038,5/1/2025,12,19,0.613,455,23.7,23.9,3,8,7,1336,1325,25429
26697038,6/1/2025,3,27,0.9,696,25.8,25.8,20,14,6,1439,1439,38816
26697038,7/1/2025,8,23,0.742,533,23.5,23.2,98,16,5,1294,1311,29725
26697038,8/1/2025,1,30,0.968,740,24.6,24.7,62,9,5,1378,1372,41270
26697038,9/1/2025,18,12,0.4,285,23.8,23.8,45,16,4,1327,1327,15894
26697038,10/1/2025,9,22,0.71,501,22.3,22.8,169,2,5,1272,1244,27941
26697038,11/1/2025,28,2,0.067,40,23.2,20,119,1,5,1115,1294,2231
26697038,12/1/2025,17,14,0.452,315,23.4,22.5,15,14,5,1255,1305,17568
16729126,1/1/2025,17,14,0.452,352,25.6,25.1,60,3,3,1449,1478,20323
16729126,2/1/2025,7,21,0.75,447,21.3,21.3,5,3,3,1244,1244,26114
16729126,3/1/2025,1,30,0.968,641,21.4,21.4,2,47,3,1240,1240,37140
16729126,4/1/2025,3,27,0.9,573,21.2,21.2,37,9,3,1213,1213,32798
16729126,5/1/2025,31,0,0,0,21.5,,,,3,,1202,0
16729126,6/1/2025,22,8,0.267,199,23.8,24.9,51,3,3,1389,1327,11098
16729126,7/1/2025,24,7,0.226,154,21.7,22,9,2,3,1227,1210,8589
16729126,8/1/2025,20,11,0.355,237,21.2,21.5,9,2,3,1199,1182,13218
16729126,9/1/2025,20,10,0.333,198,19.9,19.8,48,3,3,1104,1110,11042
16729126,10/1/2025,18,13,0.419,270,20.7,20.8,6,4,3,1160,1154,15058
16729126,11/1/2025,11,19,0.633,394,20.7,20.7,2,3,3,1154,1154,21973
16729126,12/1/2025,14,17,0.548,349,20.4,20.5,7,6,3,1143,1138,19464
25300049,1/1/2025,25,6,0.194,139,22.6,23.2,12,30,2,1339,1305,8025
25300049,2/1/2025,0,28,1,644,23,23,,,2,1344,1344,37623
25300049,3/1/2025,20,11,0.355,255,23.3,23.2,70,3,2,1344,1350,14775
25300049,4/1/2025,30,0,0,0,24.1,,,,2,,1379,0
25300049,5/1/2025,29,2,0.065,54,24.5,27,3,2,2,1509,1369,3018
25300049,6/1/2025,4,26,0.867,632,24.3,24.3,11,15,2,1355,1355,35247
25300049,7/1/2025,24,7,0.226,178,25.3,25.4,10,3,2,1417,1411,9927
25300049,8/1/2025,31,0,0,0,24.3,,,,2,,1355,0
25300049,9/1/2025,30,0,0,0,24.5,,,,2,,1366,0
25300049,10/1/2025,31,0,0,0,23.6,,,,2,,1316,0
25300049,11/1/2025,30,0,0,0,23.4,,,,2,,1305,0
25300049,12/1/2025,17,14,0.452,353,25.1,25.2,5,7,2,1405,1400,19687
2165373,1/1/2025,31,0,0,0,44.6,,,,1,,2575,0
2165373,2/1/2025,24,4,0.143,170,44,42.5,5,4,1,2483,2571,9932
2165373,3/1/2025,28,3,0.097,131,44.8,43.7,35,3,1,2532,2596,7590
2165373,4/1/2025,25,5,0.167,219,43.1,43.8,13,5,1,2507,2467,12536
2165373,5/1/2025,31,0,0,0,41.2,,,,1,,2303,0
2165373,6/1/2025,24,6,0.2,230,40.7,38.3,11,3,1,2136,2270,12827
2165373,7/1/2025,31,0,0,0,40.6,,,,1,,2264,0
2165373,8/1/2025,31,0,0,0,34.3,,,,1,,1913,0
2165373,9/1/2025,30,0,0,0,33.1,,,,1,,1846,0
2165373,10/1/2025,31,0,0,0,32.2,,,,1,,1796,0
2165373,11/1/2025,30,0,0,0,31.5,,,,1,,1757,0
2165373,12/1/2025,31,0,0,0,32.6,,,,1,,1818,0
18003537,1/1/2025,31,0,0,0,23,,,,,,1328,0
18003537,2/1/2025,28,0,0,0,23.4,,,,,,1367,0
18003537,3/1/2025,31,0,0,0,23.8,,,,,,1379,0
18003537,4/1/2025,30,0,0,0,23.8,,,,,,1362,0
18003537,5/1/2025,31,0,0,0,23.5,,,,,,1313,0
18003537,6/1/2025,30,0,0,0,23,,,,,,1283,0
18003537,7/1/2025,31,0,0,0,23.7,,,,3,,1322,0
18003537,8/1/2025,31,0,0,0,24.9,,,,3,,1389,0
18003537,9/1/2025,30,0,0,0,25,,,,3,,1394,0
18003537,10/1/2025,31,0,0,0,24.7,,,,3,,1378,0
18003537,11/1/2025,30,0,0,0,24,,,,3,,1338,0
18003537,12/1/2025,17,14,0.452,343,24,24.5,7,8,3,1366,1338,19129
7417032,1/1/2025,8,23,0.742,966,42.2,42,44,3,2,2425,2436,55772
7417032,2/1/2025,1,27,0.964,1163,43.1,43.1,12,8,2,2518,2518,67944
7417032,3/1/2025,3,28,0.903,1105,39.4,39.5,21,5,2,2289,2283,64024
7417032,4/1/2025,9,21,0.7,800,38,38.1,30,6,2,2181,2175,45792
7417032,5/1/2025,7,24,0.774,920,38.3,38.3,14,4,2,2141,2141,51417
7417032,6/1/2025,20,10,0.333,441,42,44.1,8,2,2,2459,2342,24595
7417032,7/1/2025,12,19,0.613,776,41.2,40.8,8,2,2,2275,2298,43278
7417032,8/1/2025,9,22,0.71,835,38.1,38,25,3,2,2119,2125,46568
7417032,9/1/2025,10,20,0.667,792,39.3,39.6,9,4,2,2208,2192,44170
7417032,10/1/2025,9,22,0.71,888,40.3,40.4,12,5,1,2253,2248,49524
7417032,11/1/2025,8,22,0.733,910,41.2,41.4,24,2,1,2309,2298,50751
7417032,12/1/2025,8,23,0.742,955,41.9,41.5,27,2,1,2314,2337,53260
21953729,1/1/2025,22,9,0.29,313,38.8,34.8,149,3,1,2009,2240,18071
21953729,2/1/2025,25,3,0.107,99,32.5,33,145,1,1,1928,1899,5784
21953729,3/1/2025,31,0,0,0,36.5,,,,1,,2115,0
21953729,4/1/2025,30,0,0,0,35.9,,,,1,,2055,0
21953729,5/1/2025,31,0,0,0,35.7,,,,1,,1995,0
21953729,6/1/2025,30,0,0,0,35.3,,,,1,,1969,0
21953729,7/1/2025,31,0,0,0,35,,,,1,,1952,0
11514889,1/1/2025,3,28,0.903,682,24.4,24.4,120,29,7,1409,1409,39375
11514889,2/1/2025,11,17,0.607,411,24,24.2,41,18,7,1414,1402,24011
11514889,3/1/2025,6,25,0.806,599,23.9,24,1,14,7,1391,1385,34706
11514889,4/1/2025,2,28,0.933,669,23.9,23.9,82,6,7,1368,1368,38293
11514889,5/1/2025,19,12,0.387,304,26.1,25.3,1,6,7,1414,1459,16990
11514889,6/1/2025,22,8,0.267,214,27.5,26.8,27,7,6,1495,1534,11935
11514889,7/1/2025,6,25,0.806,661,26.8,26.4,38,19,5,1472,1495,36864
11514889,8/1/2025,7,24,0.774,604,25.3,25.2,7,11,5,1405,1411,33685
11514889,9/1/2025,2,28,0.933,672,24,24,121,23,5,1338,1338,37477
11514889,10/1/2025,5,26,0.839,654,24.9,25.2,127,8,5,1405,1389,36474
11514889,11/1/2025,9,21,0.7,502,23.9,23.9,50,14,5,1333,1333,27997
11514889,12/1/2025,0,31,1,711,22.9,22.9,,,5,1277,1277,39653
22871367,1/1/2025,11,20,0.645,755,37.1,37.8,237,17,10,2182,2142,43590
22871367,2/1/2025,28,0,0,0,35.6,,,,10,,2080,0
22871367,3/1/2025,31,0,0,0,35.3,,,,10,,2045,0
22871367,4/1/2025,28,2,0.067,68,34.5,34,202,2,10,1946,1975,3892
22871367,5/1/2025,8,23,0.742,774,33.5,33.7,10,23,10,1883,1872,43257
22871367,6/1/2025,30,0,0,0,34.5,,,,10,,1924,0
22871367,7/1/2025,20,11,0.355,386,35.2,35.1,145,7,10,1958,1963,21527
22871367,8/1/2025,12,19,0.613,653,33.1,34.4,15,15,10,1918,1846,36418
22871367,9/1/2025,12,18,0.6,582,32.3,32.3,16,18,10,1801,1801,32458
22871367,10/1/2025,31,0,0,0,33.1,,,,10,,1846,0
22871367,11/1/2025,30,0,0,0,33.9,,,,10,,1891,0
22871367,12/1/2025,18,13,0.419,408,31.5,31.4,84,13,10,1751,1757,22754
24528239,1/1/2025,27,4,0.129,107,25.2,26.8,73,2,1,1547,1455,6178
24528239,2/1/2025,28,0,0,0,26.5,,,,1,,1548,0
24528239,3/1/2025,26,5,0.161,139,27.8,27.8,30,1,1,1611,1611,8054
24528239,4/1/2025,25,5,0.167,149,29.1,29.8,7,2,1,1706,1666,8529
24528239,5/1/2025,29,2,0.065,63,30,31.5,30,2,1,1760,1677,3521
24528239,6/1/2025,30,0,0,0,28.4,,,,1,,1584,0
24528239,7/1/2025,31,0,0,0,25.9,,,,1,,1444,0
24528239,8/1/2025,31,0,0,0,26.9,,,,1,,1500,0
24528239,9/1/2025,30,0,0,0,26.4,,,,1,,1472,0
24528239,10/1/2025,31,0,0,0,26,,,,1,,1450,0
24528239,11/1/2025,30,0,0,0,27.1,,,,1,,1511,0
24528239,12/1/2025,31,0,0,0,25.8,,,,1,,1439,0
23918485,1/1/2025,27,4,0.129,192,47.3,48,3,2,1,2771,2731,11085
23918485,2/1/2025,28,0,0,0,43.6,,,,1,,2547,0
23918485,3/1/2025,24,7,0.226,325,46.6,46.4,3,7,1,2688,2700,18831
23918485,4/1/2025,30,0,0,0,47.1,,,,2,,2696,0
23918485,5/1/2025,23,8,0.258,394,50.8,49.2,37,4,2,2750,2839,22020
23918485,6/1/2025,12,18,0.6,1162,64.5,64.6,17,4,2,3603,3597,64805
23918485,7/1/2025,25,6,0.194,379,59.4,63.2,1,6,2,3525,3313,21137
23918485,8/1/2025,27,4,0.129,209,53.9,52.2,1,4,2,2911,3006,11656
23918485,9/1/2025,30,0,0,0,51.8,,,,2,,2889,0
23918485,10/1/2025,31,0,0,0,51.6,,,,1,,2878,0
23918485,11/1/2025,30,0,0,0,50.4,,,,1,,2811,0
23918485,12/1/2025,31,0,0,0,49.2,,,,1,,2744,0
28496675,1/1/2025,7,24,0.774,277,11.5,11.5,,,30,664,664,15992
28496675,2/1/2025,4,24,0.857,288,12,12,70,24,30,701,701,16825
28496675,3/1/2025,31,0,0,0,12.4,,,,30,,718,0
28496675,4/1/2025,22,8,0.267,104,12.6,13,1,2,30,744,721,5953
28496675,5/1/2025,31,0,0,0,13.4,,,,30,,749,0
28496675,6/1/2025,30,0,0,0,14.1,,,,30,,786,0
28496675,7/1/2025,31,0,0,0,14,,,,30,,781,0
28496675,8/1/2025,31,0,0,0,12.7,,,,30,,708,0
28496675,9/1/2025,29,1,0.033,15,13.1,15,1,1,30,837,731,837
28496675,10/1/2025,30,1,0.032,14,13.7,14,1,1,30,781,764,781
28496675,11/1/2025,25,5,0.167,72,13.6,14.4,1,5,30,803,758,4015
28496675,12/1/2025,24,7,0.226,99,13.5,14.1,1,48,30,786,753,5521
26185612,1/1/2025,19,12,0.387,551,45.4,45.9,139,6,4,2650,2621,31812
26185612,2/1/2025,28,0,0,0,46.6,,,,4,,2722,0
26185612,3/1/2025,31,0,0,0,46.1,,,,4,,2671,0
26185612,4/1/2025,30,0,0,0,45.4,,,,4,,2599,0
26185612,5/1/2025,31,0,0,0,46.1,,,,4,,2576,0
26185612,6/1/2025,18,12,0.4,530,44.7,44.2,1,14,4,2465,2493,29558
26185612,7/1/2025,29,2,0.065,88,44,44,,,4,2454,2454,4908
26185612,8/1/2025,31,0,0,0,39.5,,,,4,,2203,0
26185612,9/1/2025,30,0,0,0,37.3,,,,4,,2080,0
26185612,10/1/2025,31,0,0,0,37,,,,4,,2063,0
26185612,11/1/2025,30,0,0,0,37,,,,4,,2063,0
26185612,12/1/2025,29,2,0.065,73,35.8,36.5,1,2,4,2036,1997,4071
22520169,1/1/2025,12,19,0.613,1094,58.1,57.6,154,3,1,3326,3354,63162
22520169,2/1/2025,19,9,0.321,530,58.8,58.9,78,2,1,3441,3435,30963
22520169,3/1/2025,20,11,0.355,666,60.8,60.5,4,5,1,3505,3523,38588
22520169,4/1/2025,19,11,0.367,709,62.3,64.5,96,11,1,3692,3566,40583
22520169,5/1/2025,23,8,0.258,608,79.9,76,246,2,1,4247,4465,33980
22520169,6/1/2025,12,18,0.6,1125,63.2,62.5,70,11,1,3486,3525,62741
22520169,7/1/2025,14,17,0.548,1105,65.9,65,69,14,1,3625,3675,61626
22520169,8/1/2025,1,30,0.968,2068,68.9,68.9,,,1,3843,3843,115332
22520169,9/1/2025,19,11,0.367,762,75.2,69.3,247,11,1,3865,4194,42497
22520169,10/1/2025,31,0,0,0,78.1,,,,1,,4356,0
22520169,11/1/2025,28,2,0.067,133,65.6,66.5,1,2,1,3709,3659,7417
22520169,12/1/2025,24,7,0.226,423,57.6,60.4,144,3,1,3369,3212,23591
9421605,1/1/2025,0,31,1,1133,36.5,36.5,,,3,2107,2107,65413
9421605,2/1/2025,20,8,0.286,289,36.8,36.1,,,3,2109,2150,16884
9421605,3/1/2025,31,0,0,0,37.2,,,,3,,2155,0
9421605,4/1/2025,30,0,0,0,37,,,,3,,2118,0
9421605,5/1/2025,31,0,0,0,37.3,,,,3,,2085,0
9421605,6/1/2025,30,0,0,0,37.9,,,,3,,2114,0
9421605,7/1/2025,31,0,0,0,37.9,,,,3,,2114,0
9421605,8/1/2025,31,0,0,0,37.2,,,,3,,2075,0
9421605,9/1/2025,30,0,0,0,36.6,,,,3,,2041,0
9421605,10/1/2025,31,0,0,0,36.8,,,,3,,2052,0
9421605,11/1/2025,30,0,0,0,36.9,,,,3,,2058,0
9421605,12/1/2025,31,0,0,0,36,,,,3,,2008,0
26793339,1/1/2025,0,31,1,2326,75,75,12,7,6,4330,4330,134290
26793339,2/1/2025,6,22,0.786,1602,73.2,72.8,33,9,7,4253,4276,93591
26793339,3/1/2025,8,23,0.742,1665,71.4,72.4,32,6,7,4195,4137,96471
26793339,4/1/2025,24,6,0.2,431,75.7,71.8,1,2,7,4110,4333,24670
26793339,5/1/2025,2,29,0.935,2153,74.4,74.2,38,9,6,4147,4158,120327
26793339,6/1/2025,7,23,0.767,1777,81.5,77.3,47,7,4,4311,4545,99103
26793339,7/1/2025,12,19,0.613,1476,78.3,77.7,71,13,3,4333,4367,82317
26793339,8/1/2025,2,29,0.935,2244,77.4,77.4,130,23,4,4317,4317,125148
26793339,9/1/2025,5,25,0.833,1828,72.2,73.1,116,4,4,4077,4027,101948
26793339,10/1/2025,23,8,0.258,595,74.4,74.4,21,2,4,4149,4149,33183
26793339,11/1/2025,9,21,0.7,1485,72,70.7,28,3,4,3943,4015,82819
26793339,12/1/2025,2,29,0.935,1950,67.2,67.2,25,8,5,3748,3748,108752
26860830,1/1/2025,30,1,0.032,482,482.4,482,1,1,2,27828,27851,27828
26860830,2/1/2025,27,1,0.036,496,492.2,496,15,1,2,28977,28755,28977
26860830,3/1/2025,31,0,0,0,499,,,,2,,28912,0
26860830,4/1/2025,30,0,0,0,502.1,,,,2,,28740,0
26860830,5/1/2025,31,0,0,0,504.7,,,,2,,28207,0
26860830,6/1/2025,30,0,0,0,503.8,,,,2,,28097,0
26860830,7/1/2025,31,0,0,0,504.8,,,,2,,28153,0
26860830,8/1/2025,31,0,0,0,498.8,,,,2,,27818,0
26860830,9/1/2025,30,0,0,0,499.2,,,,2,,27840,0
26860830,10/1/2025,31,0,0,0,507.5,,,,2,,28303,0
26860830,11/1/2025,30,0,0,0,504.2,,,,2,,28119,0
26860830,12/1/2025,22,9,0.29,4536,501.2,504,11,2,2,28108,27952,252973
23239116,1/1/2025,5,26,0.839,738,28.5,28.4,59,3,1,1640,1645,42608
23239116,2/1/2025,16,12,0.429,323,26.7,26.9,43,2,1,1572,1560,18870
23239116,3/1/2025,25,6,0.194,162,26.5,27,50,6,1,1564,1535,9386
23239116,4/1/2025,16,14,0.467,379,26.8,27.1,60,3,1,1551,1534,21694
23239116,5/1/2025,19,12,0.387,316,27.5,26.3,77,6,1,1470,1537,17661
23239116,6/1/2025,30,0,0,0,27.7,,,,1,,1545,0
23239116,7/1/2025,31,0,0,0,28.1,,,,1,,1567,0
23239116,8/1/2025,31,0,0,0,26.8,,,,1,,1495,0
23239116,9/1/2025,24,6,0.2,154,26.4,25.7,22,3,1,1433,1472,8589
23239116,10/1/2025,29,2,0.065,54,25.9,27,80,2,1,1506,1444,3012
23239116,11/1/2025,20,10,0.333,255,25.9,25.5,27,5,1,1422,1444,14221
23239116,12/1/2025,26,5,0.161,163,27.1,32.6,208,3,1,1818,1511,9091
